Código,Nome,Telefone
398133,Fernanda Alves,11927722816
962876,Camila Rocha,11987972099
348884,Juliana Costa,11955091156
617904,Ricardo Mendes,11903669268
172667,Lucas Lima,11975496910
335011,Paulo Santos,11985932502
555044,Maria Souza,11998600193
549174,Camila Rocha,11987382369
471898,Lucas Lima,11988499279
712657,Juliana Costa,11961167788
702464,Carlos Oliveira,11978459318
843244,Juliana Costa,11914061247
121812,Juliana Costa,11913724630
567347,Carlos Oliveira,11977192073
206237,Carlos Oliveira,11971885022
942493,Fernanda Alves,11979933439
512564,Lucas Lima,11907554433
492069,Juliana Costa,11973537129
253789,Carlos Oliveira,11959547019
421461,Paulo Santos,11921160572
361549,Ana Pereira,11958382709
724937,Juliana Costa,11911412991
885321,Ana Pereira,11927111669
165390,Maria Souza,11911450030
203460,João Silva,11918440704
624237,Carlos Oliveira,11938318000
701975,Ricardo Mendes,11960645529
139419,Paulo Santos,11906876183
206118,João Silva,11944746323
769697,Ricardo Mendes,11972515478
162511,Ricardo Mendes,11951754418
977153,Juliana Costa,11916182222
816458,Fernanda Alves,11921463930
309112,Ricardo Mendes,11915581409
532586,Fernanda Alves,11991624586
584380,Lucas Lima,11974560837
397074,Ana Pereira,11972766852
761439,Ricardo Mendes,11981527829
341616,Ricardo Mendes,11990490464
165657,Camila Rocha,11975109153
312674,Juliana Costa,11938419543
264489,Maria Souza,11960836374
985379,Maria Souza,11981403119
490897,João Silva,11912544037
570533,Ana Pereira,11944506532
516351,Paulo Santos,11999351632
691186,João Silva,11997722043
481236,Lucas Lima,11983417317
890076,João Silva,11919556803
827955,Fernanda Alves,11985253280
645918,Fernanda Alves,11957474104
891193,João Silva,11959275515
294481,Carlos Oliveira,11975147713
927201,Fernanda Alves,11952764792
402144,Ana Pereira,11993123760
193614,João Silva,11939426278
893596,Juliana Costa,11979054310
127824,Fernanda Alves,11952234113
273096,Camila Rocha,11935686889
382330,Carlos Oliveira,11951182408
656927,Camila Rocha,11999863986
185401,Maria Souza,11928295653
403919,Carlos Oliveira,11921021101
840329,Carlos Oliveira,11988280807
456224,Ricardo Mendes,11927414435
664464,Juliana Costa,11940078162
682986,Maria Souza,11944319012
467951,Ana Pereira,11965312704
337932,Lucas Lima,11963536190
705294,Ricardo Mendes,11987757555
298762,Fernanda Alves,11949633371
563284,Carlos Oliveira,11983867588
307164,Paulo Santos,11942861508
515351,Camila Rocha,11939043204
602167,Fernanda Alves,11990277015
531892,Maria Souza,11967174407
824521,Maria Souza,11911333343
846110,Juliana Costa,11997523940
910043,Fernanda Alves,11908924336
962411,Juliana Costa,11943498309
564268,Ricardo Mendes,11933053316
861476,Fernanda Alves,11905395462
695880,Carlos Oliveira,11976379952
502278,Fernanda Alves,11991095727
963833,Ricardo Mendes,11952572164
270686,Paulo Santos,11991566810
350633,João Silva,11963937567
681384,Ricardo Mendes,11901186098
734698,Camila Rocha,11982185694
694153,João Silva,11989041237
864698,João Silva,11919494204
352634,Ana Pereira,11936099834
956305,Carlos Oliveira,11999341896
274328,Carlos Oliveira,11968321388
104254,Camila Rocha,11906854177
712304,Carlos Oliveira,11952211407
542548,Ana Pereira,11930263831
984950,Paulo Santos,11910405843
826852,João Silva,11979947748
371852,Carlos Oliveira,11938288236
563804,Carlos Oliveira,11952505605
984671,Fernanda Alves,11944828964
763148,Camila Rocha,11910193008
943192,Camila Rocha,11957528340
364068,Camila Rocha,11914793498
579094,João Silva,11904885129
172128,João Silva,11929602334
420189,Maria Souza,11944565966
999066,Ricardo Mendes,11952608180
268762,Ricardo Mendes,11946466436
279493,Paulo Santos,11931073350
329635,João Silva,11993310428
343740,João Silva,11944805482
681215,Maria Souza,11931428595
945585,Lucas Lima,11999114428
533580,Carlos Oliveira,11953968568
484151,Paulo Santos,11960310649
778657,Paulo Santos,11947743789
330352,Maria Souza,11958949027
293498,Fernanda Alves,11989021243
566931,Camila Rocha,11968878984
303665,Lucas Lima,11997691436
788821,Ricardo Mendes,11903669856
204211,Ricardo Mendes,11987849043
784337,Camila Rocha,11907371564
118371,Ricardo Mendes,11948496351
590069,João Silva,11943216208
407793,Fernanda Alves,11905433013
237874,Lucas Lima,11984021444
623101,João Silva,11956134358
432006,Lucas Lima,11955847295
481080,Camila Rocha,11942825307
729130,Paulo Santos,11927275856
333241,Ana Pereira,11983773740
766351,João Silva,11934528107
673717,Ana Pereira,11906611123
618042,Paulo Santos,11983896029
150583,Lucas Lima,11924641998
437457,Maria Souza,11908857071
526458,Lucas Lima,11958796475
259507,Ricardo Mendes,11924404011
219676,Fernanda Alves,11921594030
243592,Ricardo Mendes,11947535234
489480,Maria Souza,11926974397
680611,Lucas Lima,11969648351
207966,Carlos Oliveira,11957417092
803317,Paulo Santos,11912538217
376676,Paulo Santos,11981133831
125405,Juliana Costa,11946475922
974606,Lucas Lima,11979019527
908843,Ricardo Mendes,11980449866
275425,Paulo Santos,11961536946
678543,Paulo Santos,11905375729
761132,Fernanda Alves,11986998498
502947,Paulo Santos,11953107684
259704,João Silva,11981638794
775443,Ricardo Mendes,11965604277
764571,Fernanda Alves,11907655745
123269,Lucas Lima,11943488022
823137,Juliana Costa,11930165209
297796,Carlos Oliveira,11904768468
993541,Carlos Oliveira,11904428519
645002,Camila Rocha,11970938389
354218,Camila Rocha,11946256646
917596,Lucas Lima,11952374204
429299,Paulo Santos,11904965730
367305,Juliana Costa,11907380210
958585,Paulo Santos,11967758409
810179,João Silva,11935577602
327847,Carlos Oliveira,11967132841
142117,Ricardo Mendes,11985060886
769586,João Silva,11979673264
185983,Juliana Costa,11981503071
842179,Paulo Santos,11943245002
271746,Ana Pereira,11931708472
101006,João Silva,11974535898
200065,Paulo Santos,11945909141
264723,Carlos Oliveira,11943402183
285179,Carlos Oliveira,11901312534
256646,Fernanda Alves,11974047396
207607,João Silva,11970589060
915177,Camila Rocha,11994706026
653491,Camila Rocha,11918731067
875810,Paulo Santos,11901229591
876377,Camila Rocha,11931368935
746756,Ricardo Mendes,11957883385
990062,Juliana Costa,11985552009
227053,Maria Souza,11902149553
858076,Carlos Oliveira,11924701756
460750,Fernanda Alves,11993088418
304664,Paulo Santos,11984396068
996329,Maria Souza,11967930828
615810,Juliana Costa,11968707993
954229,Ana Pereira,11976517026
333641,Carlos Oliveira,11950697699
555889,João Silva,11993120340
345630,Camila Rocha,11951050612
776028,Maria Souza,11926408160
637504,Camila Rocha,11909541678
572372,Juliana Costa,11981652118
240824,Ricardo Mendes,11918414697
418390,Maria Souza,11942385996
629208,Ricardo Mendes,11909121917
603368,Maria Souza,11902561164
550663,Camila Rocha,11984069852
859580,Lucas Lima,11925351552
680069,Lucas Lima,11994545130
876478,Camila Rocha,11956718941
254097,Ricardo Mendes,11913454037
556935,Lucas Lima,11953162581
546837,Fernanda Alves,11932109826
193721,Carlos Oliveira,11946920890
750010,Fernanda Alves,11947468328
623385,Ana Pereira,11994934847
408563,Camila Rocha,11949787572
636669,Maria Souza,11956386528
867503,Lucas Lima,11998204256
155912,Ricardo Mendes,11951673336
695496,Ana Pereira,11921393363
934215,Paulo Santos,11992728347
996848,Ana Pereira,11954201452
130398,Lucas Lima,11943431620
984333,Ana Pereira,11903547507
640035,Ana Pereira,11980494523
115506,Lucas Lima,11961981525
806152,Maria Souza,11932054100
313817,Camila Rocha,11957808335
226230,Paulo Santos,11947639351
386020,Ana Pereira,11995966811
722493,Paulo Santos,11937753096
791350,Ana Pereira,11938939202
822211,Camila Rocha,11935560614
858864,Ricardo Mendes,11918835139
419299,João Silva,11978849822
380802,Camila Rocha,11922105728
367246,Paulo Santos,11994315333
618260,Lucas Lima,11911013584
418231,Juliana Costa,11973115325
778590,Fernanda Alves,11959845213
457563,Carlos Oliveira,11922805795
408826,João Silva,11916801649
300177,Maria Souza,11917959709
637472,Ana Pereira,11954965531
350881,Paulo Santos,11989687678
976301,Juliana Costa,11913527321
717651,Ana Pereira,11915674121
422686,Juliana Costa,11974271970
733196,Ricardo Mendes,11993526313
406187,Maria Souza,11947604882
497150,Ana Pereira,11988279937
475974,Ricardo Mendes,11983272228
803757,João Silva,11989291135
912305,João Silva,11973582149
699933,Fernanda Alves,11912512613
357402,Juliana Costa,11975300435
356377,João Silva,11970188623
938505,Ricardo Mendes,11914701968
285503,Maria Souza,11982299163
258160,Juliana Costa,11926069246
765308,Maria Souza,11960828881
386327,Fernanda Alves,11963281579
283463,Carlos Oliveira,11997164927
782767,Paulo Santos,11917140270
151979,Camila Rocha,11934785729
877571,Juliana Costa,11955058124
473266,Carlos Oliveira,11924123544
247429,Carlos Oliveira,11962351410
538921,Camila Rocha,11990133028
627785,Maria Souza,11926802028
254445,Camila Rocha,11943503492
104621,Paulo Santos,11973621766
780879,Juliana Costa,11912433021
154475,Paulo Santos,11938902483
622244,Carlos Oliveira,11977592246
898929,Carlos Oliveira,11963548719
593603,Paulo Santos,11902692645
416373,Carlos Oliveira,11964636630
489500,João Silva,11948054922
944917,Paulo Santos,11967079407
686775,Maria Souza,11952085747
718379,João Silva,11926462551
709382,João Silva,11931448392
721013,Lucas Lima,11962870860
302018,Carlos Oliveira,11936670752
292102,João Silva,11928102203
520686,Paulo Santos,11947414752
210303,Fernanda Alves,11975550208
711117,Fernanda Alves,11933814976
531159,Juliana Costa,11957821011
362610,Camila Rocha,11930149294
212519,Lucas Lima,11983946330
256885,Carlos Oliveira,11977897018
247843,Ana Pereira,11946300419
987793,Paulo Santos,11961796295
856502,Camila Rocha,11984260521
952221,Camila Rocha,11906234604
985015,Fernanda Alves,11903625223
763115,Ana Pereira,11911173664
635585,Carlos Oliveira,11928722007
265415,Juliana Costa,11906921581
487324,Camila Rocha,11909916249
400202,Juliana Costa,11956245841
895411,João Silva,11955326168
677632,Camila Rocha,11963462261
514437,Maria Souza,11959216577
781152,Fernanda Alves,11962897324
313700,João Silva,11922995202
577703,João Silva,11989112906
156578,Juliana Costa,11931272676
831279,Fernanda Alves,11944005699
142377,Juliana Costa,11937287216
239791,Ricardo Mendes,11919852991
851250,Camila Rocha,11962802893
602760,Ana Pereira,11906433006
767958,Ricardo Mendes,11959045548
643768,Camila Rocha,11911116948
936473,Camila Rocha,11962407753
897115,Maria Souza,11901580906
939894,Fernanda Alves,11919647201
977668,Paulo Santos,11907350144
996849,Juliana Costa,11910480352
913756,Carlos Oliveira,11903621029
461133,Ricardo Mendes,11941291100
755836,Maria Souza,11966620819
919436,Ricardo Mendes,11930162930
712393,Lucas Lima,11920175246
400587,Camila Rocha,11957783106
414158,Lucas Lima,11917458490
382895,Paulo Santos,11997296017
157766,João Silva,11958989016
664203,Paulo Santos,11999859097
776690,Ana Pereira,11936931485
673811,João Silva,11929451723
910959,Paulo Santos,11923658583
834058,Maria Souza,11952992196
821710,Ana Pereira,11950872183
759829,Lucas Lima,11908459487
614668,Paulo Santos,11956069837
853494,João Silva,11947185254
500067,Maria Souza,11987946597
798003,Fernanda Alves,11960538563
709120,Carlos Oliveira,11991628863
154775,João Silva,11903090350
815319,Lucas Lima,11999126643
469209,João Silva,11959164144
206290,Ricardo Mendes,11943648977
411292,Juliana Costa,11906278773
235611,João Silva,11938267517
502451,Maria Souza,11972266803
135435,Juliana Costa,11909873284
589747,Camila Rocha,11962421455
843385,Lucas Lima,11921152029
152585,João Silva,11971069282
585775,Juliana Costa,11918884305
729912,Fernanda Alves,11903264015
477672,Juliana Costa,11978846705
764792,Ricardo Mendes,11955086693
866901,Carlos Oliveira,11995851642
166897,Lucas Lima,11994445386
921367,Lucas Lima,11924697602
692662,Ricardo Mendes,11917222127
425189,Carlos Oliveira,11951429841
684875,Maria Souza,11943251608
632662,Lucas Lima,11933409672
815711,Camila Rocha,11999579258
433858,Paulo Santos,11948918225
481367,Carlos Oliveira,11986649805
849131,Camila Rocha,11946267636
418612,Ana Pereira,11969495830
362049,Camila Rocha,11930014383
324159,Fernanda Alves,11936715430
306695,Carlos Oliveira,11971413425
561671,Maria Souza,11949043450
466005,Ana Pereira,11964227840
598868,Ricardo Mendes,11951612620
107210,Fernanda Alves,11960112090
339607,João Silva,11920094284
347922,Fernanda Alves,11931191730
657037,Fernanda Alves,11902364897
708025,Paulo Santos,11920580167
913437,Maria Souza,11915220575
352371,Camila Rocha,11974833570
176326,João Silva,11903259643
344523,Ricardo Mendes,11923525878
320103,Ana Pereira,11983096358
293066,Lucas Lima,11994772189
489798,João Silva,11911681081
774073,Ricardo Mendes,11931925977
591896,Juliana Costa,11913220915
731839,Juliana Costa,11928841820
180086,Ricardo Mendes,11931768391
464881,Camila Rocha,11948967522
109408,Juliana Costa,11904837021
524431,Maria Souza,11961626121
846128,Ricardo Mendes,11908636425
755946,Juliana Costa,11965922881
132094,Paulo Santos,11937823115
254815,Fernanda Alves,11939023224
371647,Ana Pereira,11907200895
952856,Fernanda Alves,11940757859
283254,Ana Pereira,11979457180
983309,João Silva,11923966693
656669,Ricardo Mendes,11990226662
368314,Carlos Oliveira,11992319012
429613,Juliana Costa,11929522414
103006,Juliana Costa,11943212630
867307,Ana Pereira,11938258478
589580,Maria Souza,11942185676
243753,Carlos Oliveira,11986036605
812149,Ricardo Mendes,11965387241
871015,Paulo Santos,11981946374
485754,Paulo Santos,11904653121
280009,Juliana Costa,11940879042
299672,Fernanda Alves,11916194035
941759,Paulo Santos,11923900331
934661,Paulo Santos,11999458755
575066,Ana Pereira,11937232859
268545,Ricardo Mendes,11975852711
466369,João Silva,11970273712
855069,Camila Rocha,11951876179
666012,Juliana Costa,11938213312
779921,Carlos Oliveira,11974047846
247528,Maria Souza,11919213629
243840,Ana Pereira,11929459314
751757,Paulo Santos,11976321113
765806,Ricardo Mendes,11900634404
546835,Ricardo Mendes,11967704210
521556,Carlos Oliveira,11919980496
864643,Paulo Santos,11986060739
701724,Lucas Lima,11941902561
608111,Ana Pereira,11998244817
997804,Lucas Lima,11900678331
719393,Ricardo Mendes,11910046386
590182,Fernanda Alves,11900658820
325458,Maria Souza,11909597716
855415,João Silva,11957832660
185339,Fernanda Alves,11993747063
635593,Ricardo Mendes,11970641732
619528,Lucas Lima,11927624541
800292,Lucas Lima,11927721597
519944,Maria Souza,11934474183
512825,Lucas Lima,11993271029
373027,Carlos Oliveira,11926040718
400632,João Silva,11906402204
324085,Camila Rocha,11944353230
848432,Fernanda Alves,11916684303
604962,Camila Rocha,11964504054
449004,Fernanda Alves,11937246172
970520,Maria Souza,11979079800
269059,Maria Souza,11948540181
579766,Ricardo Mendes,11926911943
912515,João Silva,11994801943
418683,Ricardo Mendes,11936500805
409292,Ricardo Mendes,11904132850
618081,Ricardo Mendes,11986091914
988525,Paulo Santos,11998427816
938605,Fernanda Alves,11955297802
378928,Ricardo Mendes,11963707684
299968,Carlos Oliveira,11960090124
711713,Camila Rocha,11962239330
717588,Lucas Lima,11963615415
389751,Juliana Costa,11954220711
154559,Carlos Oliveira,11926049038
201932,Lucas Lima,11965707978
758191,Ricardo Mendes,11941596357
798937,Lucas Lima,11926386543
744818,Ricardo Mendes,11904127767
662186,Paulo Santos,11976088643
551989,Lucas Lima,11959601135
107040,Juliana Costa,11944296983
275333,Lucas Lima,11927994084
393032,João Silva,11980815792
485350,Ricardo Mendes,11996913286
345791,Maria Souza,11931931753
525327,Paulo Santos,11954201303
602074,Camila Rocha,11958761660
682203,Ricardo Mendes,11993993062
383949,João Silva,11927039820
918856,Juliana Costa,11919618442
914994,Ana Pereira,11933161755
